,image_id,image_url,tweet_url
1084,1513288297560350720,http://pbs.twimg.com/ext_tw_video_thumb/1513288297560350720/pu/img/L1U5dpljGGKaBx4F.jpg,https://twitter.com/MrCourington53/status/1513288517920636931
1088,1513278982275350528,http://pbs.twimg.com/media/FQA_N3iWQAAXiKm.jpg,https://twitter.com/AlexK245/status/1513279003729317890
1089,1513278982262824960,http://pbs.twimg.com/media/FQA_N3fXIAAcQk5.jpg,https://twitter.com/AlexK245/status/1513279003729317890
1090,1513278982271164419,http://pbs.twimg.com/media/FQA_N3hWYAMCdNj.jpg,https://twitter.com/AlexK245/status/1513279003729317890
1091,1513278982287941634,http://pbs.twimg.com/media/FQA_N3lWYAITwCz.jpg,https://twitter.com/AlexK245/status/1513279003729317890
1109,1513260648108634117,http://pbs.twimg.com/media/FQAuircXsAU6_PA.png,https://twitter.com/WonderDads/status/1513260649614397440
1114,1513254617391542278,http://pbs.twimg.com/ext_tw_video_thumb/1513254617391542278/pu/img/t0vPAD1JywpGxylO.jpg,https://twitter.com/BruceTakefman/status/1513254714628100098
1123,1513241811984207881,http://pbs.twimg.com/media/FQAdaRaWUAk67Ih.jpg,https://twitter.com/mikethemovieguy/status/1513241827196997632
1124,1513241557880745991,http://pbs.twimg.com/media/FQAdLezXMAcPSmA.jpg,https://twitter.com/Richard_N_Evans/status/1513241566642585600
1136,1513230526018199557,http://pbs.twimg.com/ext_tw_video_thumb/1513230526018199557/pu/img/0MgST0BdW8PDJV2M.jpg,https://twitter.com/xsyntrex/status/1513230586617466884
1145,1513223847876698119,http://pbs.twimg.com/tweet_video_thumb/FQANEn5XIAcO7UJ.jpg,https://twitter.com/dontblink2ice/status/1513223853517983754
1146,1513222755457675268,http://pbs.twimg.com/media/FQAMFCUXsAQGlhw.jpg,https://twitter.com/steven_kuzmich/status/1513222761891581952
1156,1512313487262900225,http://pbs.twimg.com/ext_tw_video_thumb/1512313487262900225/pu/img/msFFC9LTP0Z3fHXM.jpg,https://twitter.com/officialsimong/status/1513215232730091529
1159,1513214426048049152,http://pbs.twimg.com/media/FQAEgM2XMAASBdM.jpg,https://twitter.com/TheStuCummins/status/1513214430296821763
1166,1513205394075791364,http://pbs.twimg.com/media/FP_8SeIXsAQePjm.jpg,https://twitter.com/ColeJacksonFB/status/1513205398161043466
1169,1513200407820083207,http://pbs.twimg.com/media/FP_3wO4XoAcNEQW.jpg,https://twitter.com/DaCrabsMTG/status/1513200414241529857
1180,1513180522683502600,http://pbs.twimg.com/media/FP_lqw-XEAg4fb1.jpg,https://twitter.com/Richard_N_Evans/status/1513180533416771585
1193,1513163799125180418,http://pbs.twimg.com/media/FP_WdU3WQAIOUL9.jpg,https://twitter.com/GraphicsKing209/status/1513163802153558023
